Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases,Month,Day
Reading,E06000038,Upper tier local authority,2020-03-15,2,,,8,,,March,15
West Berkshire,E06000037,Upper tier local authority,2020-03-15,1,,,5,,,March,15
Bracknell Forest,E06000036,Upper tier local authority,2020-03-15,1,,,4,,,March,15
Medway,E06000035,Upper tier local authority,2020-03-15,2,,,13,,,March,15
Swindon,E06000030,Upper tier local authority,2020-03-15,1,,,5,,,March,15
Torbay,E06000027,Upper tier local authority,2020-03-15,1,,,7,,,March,15
Plymouth,E06000026,Upper tier local authority,2020-03-15,3,,,6,,,March,15
South Gloucestershire,E06000025,Upper tier local authority,2020-03-15,1,,,13,,,March,15
North Somerset,E06000024,Upper tier local authority,2020-03-15,1,,,16,,,March,15
"Bristol, City of",E06000023,Upper tier local authority,2020-03-15,1,,,11,,,March,15
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-15,3,,,6,,,March,15
Nottingham,E06000018,Upper tier local authority,2020-03-15,2,,,17,,,March,15
Derby,E06000015,Upper tier local authority,2020-03-15,4,,,11,,,March,15
Warrington,E06000007,Upper tier local authority,2020-03-15,1,,,4,,,March,15
England,E92000001,Nation,2020-03-14,315,315,0,2280,2278,2,March,14
South West,E12000009,Region,2020-03-14,12,,,150,,,March,14
South East,E12000008,Region,2020-03-14,41,,,339,,,March,14
London,E12000007,Region,2020-03-14,148,,,912,,,March,14
East of England,E12000006,Region,2020-03-14,15,,,133,,,March,14
West Midlands,E12000005,Region,2020-03-14,31,,,219,,,March,14
East Midlands,E12000004,Region,2020-03-14,19,,,138,,,March,14
Yorkshire and The Humber,E12000003,Region,2020-03-14,12,,,101,,,March,14
North West,E12000002,Region,2020-03-14,25,,,191,,,March,14
North East,E12000001,Region,2020-03-14,6,,,29,,,March,14
Worcestershire,E10000034,Upper tier local authority,2020-03-14,1,,,15,,,March,14
West Sussex,E10000032,Upper tier local authority,2020-03-14,6,,,17,,,March,14
Warwickshire,E10000031,Upper tier local authority,2020-03-14,1,,,21,,,March,14
Surrey,E10000030,Upper tier local authority,2020-03-14,9,,,51,,,March,14
Suffolk,E10000029,Upper tier local authority,2020-03-14,2,,,10,,,March,14
Staffordshire,E10000028,Upper tier local authority,2020-03-14,4,,,20,,,March,14
Somerset,E10000027,Upper tier local authority,2020-03-14,2,,,13,,,March,14
Nottinghamshire,E10000024,Upper tier local authority,2020-03-14,8,,,31,,,March,14
North Yorkshire,E10000023,Upper tier local authority,2020-03-14,1,,,11,,,March,14
Northamptonshire,E10000021,Upper tier local authority,2020-03-14,2,,,19,,,March,14
Norfolk,E10000020,Upper tier local authority,2020-03-14,1,,,10,,,March,14
Leicestershire,E10000018,Upper tier local authority,2020-03-14,1,,,16,,,March,14
Kent,E10000016,Upper tier local authority,2020-03-14,5,,,34,,,March,14
Hertfordshire,E10000015,Upper tier local authority,2020-03-14,4,,,47,,,March,14
Hampshire,E10000014,Upper tier local authority,2020-03-14,5,,,72,,,March,14
Essex,E10000012,Upper tier local authority,2020-03-14,4,,,33,,,March,14
Devon,E10000008,Upper tier local authority,2020-03-14,2,,,32,,,March,14
Derbyshire,E10000007,Upper tier local authority,2020-03-14,6,,,35,,,March,14
Cumbria,E10000006,Upper tier local authority,2020-03-14,6,,,31,,,March,14
Buckinghamshire,E10000002,Upper tier local authority,2020-03-14,3,,,37,,,March,14
Westminster,E09000033,Upper tier local authority,2020-03-14,10,,,70,,,March,14
Wandsworth,E09000032,Upper tier local authority,2020-03-14,11,,,53,,,March,14
Waltham Forest,E09000031,Upper tier local authority,2020-03-14,3,,,11,,,March,14
Tower Hamlets,E09000030,Upper tier local authority,2020-03-14,3,,,22,,,March,14
Sutton,E09000029,Upper tier local authority,2020-03-14,2,,,14,,,March,14
Southwark,E09000028,Upper tier local authority,2020-03-14,10,,,63,,,March,14
Redbridge,E09000026,Upper tier local authority,2020-03-14,3,,,8,,,March,14
Newham,E09000025,Upper tier local authority,2020-03-14,4,,,14,,,March,14
Merton,E09000024,Upper tier local authority,2020-03-14,6,,,33,,,March,14
Lewisham,E09000023,Upper tier local authority,2020-03-14,2,,,23,,,March,14
Lambeth,E09000022,Upper tier local authority,2020-03-14,10,,,54,,,March,14
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-14,3,,,8,,,March,14
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-14,3,,,55,,,March,14
Islington,E09000019,Upper tier local authority,2020-03-14,5,,,27,,,March,14
Hounslow,E09000018,Upper tier local authority,2020-03-14,4,,,22,,,March,14
Hillingdon,E09000017,Upper tier local authority,2020-03-14,1,,,18,,,March,14
Havering,E09000016,Upper tier local authority,2020-03-14,2,,,9,,,March,14
Harrow,E09000015,Upper tier local authority,2020-03-14,9,,,33,,,March,14
Haringey,E09000014,Upper tier local authority,2020-03-14,1,,,28,,,March,14
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-14,2,,,26,,,March,14
Hackney,E09000012,Upper tier local authority,2020-03-14,5,,,28,,,March,14
Greenwich,E09000011,Upper tier local authority,2020-03-14,2,,,21,,,March,14
Enfield,E09000010,Upper tier local authority,2020-03-14,7,,,28,,,March,14
Ealing,E09000009,Upper tier local authority,2020-03-14,2,,,32,,,March,14
Croydon,E09000008,Upper tier local authority,2020-03-14,14,,,34,,,March,14
Camden,E09000007,Upper tier local authority,2020-03-14,1,,,30,,,March,14
Bromley,E09000006,Upper tier local authority,2020-03-14,6,,,26,,,March,14
Brent,E09000005,Upper tier local authority,2020-03-14,7,,,40,,,March,14
Bexley,E09000004,Upper tier local authority,2020-03-14,3,,,20,,,March,14
Barnet,E09000003,Upper tier local authority,2020-03-14,6,,,44,,,March,14
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-14,1,,,10,,,March,14
Bradford,E08000032,Upper tier local authority,2020-03-14,2,,,7,,,March,14
Wolverhampton,E08000031,Upper tier local authority,2020-03-14,8,,,37,,,March,14
Walsall,E08000030,Upper tier local authority,2020-03-14,2,,,18,,,March,14
Sandwell,E08000028,Upper tier local authority,2020-03-14,3,,,11,,,March,14
Dudley,E08000027,Upper tier local authority,2020-03-14,2,,,11,,,March,14
Birmingham,E08000025,Upper tier local authority,2020-03-14,7,,,43,,,March,14
North Tyneside,E08000022,Upper tier local authority,2020-03-14,1,,,6,,,March,14
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-14,2,,,9,,,March,14
Sheffield,E08000019,Upper tier local authority,2020-03-14,6,,,30,,,March,14
Barnsley,E08000016,Upper tier local authority,2020-03-14,2,,,6,,,March,14
Wirral,E08000015,Upper tier local authority,2020-03-14,2,,,8,,,March,14
Sefton,E08000014,Upper tier local authority,2020-03-14,2,,,5,,,March,14
Liverpool,E08000012,Upper tier local authority,2020-03-14,2,,,13,,,March,14
Wigan,E08000010,Upper tier local authority,2020-03-14,1,,,6,,,March,14
Trafford,E08000009,Upper tier local authority,2020-03-14,1,,,13,,,March,14
Tameside,E08000008,Upper tier local authority,2020-03-14,2,,,11,,,March,14
Stockport,E08000007,Upper tier local authority,2020-03-14,3,,,12,,,March,14
Oldham,E08000004,Upper tier local authority,2020-03-14,1,,,10,,,March,14
Dorset,E06000059,Upper tier local authority,2020-03-14,2,,,7,,,March,14
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-14,1,,,9,,,March,14
